employee_id,employee_first_name,employee_last_name,clocked_in,customer_first_name,customer_last_name,customer_id,ticket_createdAt,ticket_id,workorder_createdAt
E035866010-6,Malissa,Mummery,10/22/2020 2:01,Wenonah,Hucquart,C485307369-8,10/21/2020 21:39,T576333461-2,02/10/2023 22:49:42
E628590413-8,Robby,Axworthy,10/22/2020 2:09,Barbaraanne,Eslie,C097333634-X,10/21/2020 21:42,T667220735-X,02/10/2023 22:49:42
E259950699-9,Lindy,Rops,10/22/2020 2:30,Lem,Fermoy,C191070005-3,10/21/2020 21:44,T956934126-2,02/10/2023 22:49:42
E268775104-9,Bealle,Jira,10/22/2020 2:41,Enrica,Menco,C569747376-1,10/21/2020 21:44,T035954673-0,02/10/2023 22:49:42
E370350098-0,Meris,Stockton,10/22/2020 2:42,Galvin,Egentan,C674089123-0,10/21/2020 21:48,T077386177-7,02/10/2023 22:49:42
E874903957-1,Cleavland,Greggersen,10/22/2020 2:49,Granger,Fayerman,C367980645-0,10/21/2020 21:48,T309411910-7,02/10/2023 22:49:42
E316442525-2,Chucho,Seres,10/22/2020 2:59,Lori,Gaunt,C641907703-6,10/21/2020 21:51,T424854553-5,02/10/2023 22:49:42
E122366432-5,Ruy,Dun,10/22/2020 3:11,Caspar,Dorber,C447911510-2,10/21/2020 21:52,T766761971-9,02/10/2023 22:49:42
E223725169-X,Dorise,Zimmermanns,10/22/2020 3:29,Peirce,Grannell,C949793719-9,10/21/2020 21:55,T826171022-X,02/10/2023 22:49:42
E265604863-X,Lindsey,Harpham,10/22/2020 3:33,Malorie,McGinty,C007488770-X,10/21/2020 21:57,T344347167-6,02/10/2023 22:49:42
E564877819-8,Horatio,Roll,10/22/2020 3:38,Kerwinn,Lates,C719356590-7,10/21/2020 22:01,T822455609-3,02/10/2023 22:49:42
E728914929-7,Rustin,Burds,10/22/2020 3:52,Herby,Alban,C115861411-X,10/21/2020 22:01,T354597363-8,02/10/2023 22:49:42
E573157662-9,Sabrina,Laying,10/22/2020 3:53,Curtis,Schottli,C798155406-3,10/21/2020 22:02,T957122853-2,02/10/2023 22:49:42
E389203237-8,Meir,Root,10/22/2020 4:08,Jackelyn,Krammer,C434280778-5,10/21/2020 22:02,T627387715-7,02/10/2023 22:49:42
E768080015-4,Katy,Plumridge,10/22/2020 4:19,Ceil,Fosse,C313650770-3,10/21/2020 22:03,T180667577-3,02/10/2023 22:49:42
E100181454-1,Hilly,Malling,10/22/2020 4:28,Jermaine,Meake,C307980332-9,10/21/2020 22:03,T573937473-1,02/10/2023 22:49:42
E787184931-X,Etta,Gravett,10/22/2020 4:31,Doyle,Greenhead,C431194426-8,10/21/2020 22:04,T098342026-2,02/10/2023 22:49:42
E047885023-9,Thaddeus,Gopsall,10/22/2020 4:57,Malena,Faireclough,C556566062-9,10/21/2020 22:05,T260605234-X,02/10/2023 22:49:42
E311106623-1,Virgie,Parkhouse,10/22/2020 5:16,Padgett,Marley,C999765727-6,10/21/2020 22:08,T903536564-X,02/10/2023 22:49:42
E989964449-8,Karlyn,Lamberth,10/22/2020 5:24,Evanne,Vivien,C585964735-2,10/21/2020 22:08,T474012738-5,02/10/2023 22:49:42
E768251656-9,Valdemar,O'Donegan,10/22/2020 5:40,Terrel,Kitcatt,C324915160-2,10/21/2020 22:11,T328967274-3,02/10/2023 22:49:42
E425282392-7,Wyatan,Gumley,10/22/2020 6:13,Robinetta,Lerego,C495934058-4,10/21/2020 22:12,T612122833-4,02/10/2023 22:49:42
E161606676-8,Ted,Matteotti,10/22/2020 6:45,Jamison,Heaps,C433009905-5,10/21/2020 22:15,T258963977-5,02/10/2023 22:49:42
E400109914-4,Prudi,Steuart,10/22/2020 6:50,Kay,Demeter,C942471359-2,10/21/2020 22:15,T439744657-1,02/10/2023 22:49:42
E279958770-4,Keely,Hanham,10/22/2020 7:22,Lia,Parades,C341471416-7,10/21/2020 22:17,T267561193-X,02/10/2023 22:49:42
E152075054-4,Kamilah,Domengue,10/22/2020 7:24,Bax,Kincla,C632244023-3,10/21/2020 22:19,T577664121-7,02/10/2023 22:49:42
E769348203-2,Anthony,Maven,10/22/2020 7:36,Alana,Groves,C853970835-3,10/21/2020 22:19,T443415822-8,02/10/2023 22:49:42
E966724500-4,Carlita,Elsie,10/22/2020 7:41,Titus,Wigan,C115599994-0,10/21/2020 22:22,T133046071-5,02/10/2023 22:49:42
E709721373-6,Arvin,Andreolli,10/22/2020 7:45,Dur,Dunwoody,C838245887-4,10/21/2020 22:23,T018750778-3,02/10/2023 22:49:42
E526547558-3,Giacobo,Karus,10/22/2020 8:04,Cass,Cheake,C549770039-X,10/21/2020 22:27,T164762042-2,02/10/2023 22:49:42
E948802623-5,Lilia,Bowen,10/22/2020 8:12,Helge,McDonough,C059138242-3,10/21/2020 22:28,T256647556-3,02/10/2023 22:49:42
E130761876-6,Marys,Gawke,10/22/2020 8:30,Moina,Bolderoe,C617399555-7,10/21/2020 22:28,T623935980-7,02/10/2023 22:49:42
E015523682-2,Pennie,Windus,10/22/2020 8:46,Robyn,Peddersen,C373198640-X,10/21/2020 22:28,T032103752-9,02/10/2023 22:49:42
E175414192-7,Fowler,Braam,10/22/2020 8:46,Shannan,Garrals,C246364705-1,10/21/2020 22:28,T285301012-0,02/10/2023 22:49:42
E978092756-5,Tove,Dodds,10/22/2020 8:50,Reynold,Souley,C498585888-9,10/21/2020 22:29,T935769996-1,02/10/2023 22:49:42
E179573631-3,Coleen,Punshon,10/22/2020 8:55,Vaughn,Lichfield,C071657774-7,10/21/2020 22:29,T314698923-9,02/10/2023 22:49:42
E936422760-3,Libbie,Caulcott,10/22/2020 9:08,Dolph,Cruddas,C530696624-1,10/21/2020 22:29,T025121898-8,02/10/2023 22:49:42
E176224889-1,Nicky,Connikie,10/22/2020 9:17,Isadore,Monan,C692593854-3,10/21/2020 22:35,T677436241-9,02/10/2023 22:49:42
E540690812-X,Diena,Kuzemka,10/22/2020 9:30,Chere,Abramowitz,C646751908-6,10/21/2020 22:40,T035900445-8,02/10/2023 22:49:42
E947010894-9,Leroi,Perrycost,10/22/2020 9:39,Alexandra,Toolan,C635057613-6,10/21/2020 22:41,T654625099-3,02/10/2023 22:49:42
E749294844-1,Alys,Cressar,10/22/2020 9:40,Kirstin,Schoales,C665592323-9,10/21/2020 22:43,T631543335-9,02/10/2023 22:49:42
E861822168-6,Anet,Deinhardt,10/22/2020 9:59,Jodi,Cardno,C420485921-6,10/21/2020 22:45,T315816298-9,02/10/2023 22:49:42
E957693141-X,Philis,Whinray,10/22/2020 10:03,Cybill,Koop,C137360214-7,10/21/2020 22:46,T912686837-7,02/10/2023 22:49:42
E612694158-6,Tobi,Blenkinsop,10/22/2020 10:07,Leontine,Iianon,C904435698-4,10/21/2020 22:47,T993050202-5,02/10/2023 22:49:42
E553195157-4,Andree,Gowans,10/22/2020 10:08,Sherline,Fallen,C763401541-5,10/21/2020 22:48,T988214604-X,02/10/2023 22:49:42
E846421296-8,Amabel,Callis,10/22/2020 10:51,Cirstoforo,Binnie,C998430175-3,10/21/2020 22:49,T954267318-3,02/10/2023 22:49:42
E660836158-0,Hammad,Snead,10/22/2020 10:53,Tanny,Eddleston,C127228970-2,10/21/2020 22:49,T910221178-5,02/10/2023 22:49:42
E237806840-9,Ashia,Brydie,10/22/2020 10:58,Emmott,Collington,C739171350-3,10/21/2020 22:50,T390162741-3,02/10/2023 22:49:42
E449866299-7,Morgen,Liversedge,10/22/2020 11:17,Brana,Churchill,C663642830-9,10/21/2020 22:52,T891324631-7,02/10/2023 22:49:42
E395893225-8,Berky,Siddaley,10/22/2020 11:29,Reidar,Rudgley,C177580318-X,10/21/2020 22:59,T352024253-2,02/10/2023 22:49:42
E478507098-6,Shep,Coatsworth,10/22/2020 11:45,Lil,Breacher,C444273308-2,10/21/2020 23:01,T195001599-8,02/10/2023 22:49:42
E046121394-X,Carlyn,Glanville,10/22/2020 12:09,Hamil,McKleod,C018113880-8,10/21/2020 23:01,T135213729-1,02/10/2023 22:49:42
E952105906-0,Zebadiah,Whitsun,10/22/2020 12:27,Selena,Shovlar,C739669676-3,10/21/2020 23:03,T619109316-0,02/10/2023 22:49:42
E716799988-1,Torey,Smithe,10/22/2020 12:35,Callie,Greenless,C063272620-2,10/21/2020 23:03,T157132984-6,02/10/2023 22:49:42
